inventory_code,prodcat_code,last_cost,stock_ind,unnamed:_5
D2765COLK05,27,240,Yes,0.0
D2766COL300,27,240,Yes,0.0
D2766COL568,27,276,Yes,0.0
D2766COLK05,27,240,Yes,0.0
D3510COL103,4,181,Yes,0.0
D3511COL120,4,181,Yes,0.0
D3512COL126,4,181,Yes,0.0
EXTRA,11,0,No,0.0
F504C1-53,17,0,Yes,0.0
FILOFAX,16,0,Yes,0.0
FRONT,6,0,Yes,0.0
FRONT1,11,0,No,0.0
FRONT2,11,0,No,0.0
GIFT,16,0,No,0.0
HA128BR,17,0,Yes,0.0
HANDLING,25,0,No,0.0
HKA1302S,21,40,Yes,0.0
HKA1302S/DA,21,40,Yes,0.0
HKAB3546,21,40,Yes,0.0
HKAB3826,21,45,Yes,0.0
HKSF114,21,43,Yes,0.0
HKVIP,21,35,Yes,0.0
IMAS227PL4,15,0,Yes,0.0
IMAS501N01,15,0,Yes,0.0
IMAS501NO2,15,0,Yes,0.0
IMAS502N02,15,0,Yes,0.0
IMAS502NO1,15,0,Yes,0.0
IMAS606NO/1,15,0,Yes,0.0
IMAS701N01,15,0,Yes,0.0
IMAS702N01,15,0,Yes,0.0
IMAS702V01,15,0,Yes,0.0
IMAS702V02,15,0,Yes,0.0
IMAS801801,15,0,Yes,0.0
IMAS801S02,15,0,Yes,0.0
IMAS801S03,15,0,Yes,0.0
IMAS801V01,15,0,Yes,0.0
IMAS802S01,15,0,Yes,0.0
IMAS802S03,15,0,Yes,0.0
IMAS806S01,15,0,Yes,0.0
IMASSOF,15,0,Yes,0.0
INTERNET,16,0,Yes,0.0
L0R849MCOL710,10,0,Yes,0.0
LEGAL,22,0,No,0.0
LOE1227COL9724,10,0,Yes,0.0
LOR001COL700,10,0,Yes,0.0
LOR001COL704,10,0,Yes,0.0
LOR001COL722,10,203,Yes,0.0
LOR001COLV67,10,203,Yes,0.0
LOR003COL700,10,203,Yes,0.0
LOR003COL704,10,203,Yes,0.0
LOR003COL722,10,203,Yes,0.0
LOR003COL955,10,203,Yes,0.0
LOR004COL700,10,465,Yes,0.0
LOR005COL700,10,581,Yes,0.0
LOR006COL700,10,166,Yes,0.0
LOR006COL722,10,166,Yes,0.0
LOR006COLV67,10,166,Yes,0.0
LOR007COL700,10,153,Yes,0.0
LOR007COL722,10,153,Yes,0.0
LOR007COLV67,10,153,Yes,0.0
LOR008COL700,10,153,Yes,0.0
LOR008COL722,10,153,Yes,0.0
LOR008COLV67,10,153,Yes,0.0
LOR009COL700,10,133,Yes,0.0
LOR009COL722,10,133,Yes,0.0
LOR009COL954,10,133,Yes,0.0
LOR009COL955,10,133,Yes,0.0
LOR010COL700,10,133,Yes,0.0
LOR010COL722,10,133,Yes,0.0
LOR010COL955,10,133,Yes,0.0
LOR011COL700,10,133,Yes,0.0
LOR011COL722,10,133,Yes,0.0
LOR012COL200,10,266,Yes,0.0
LOR012COL568,10,266,Yes,0.0
LOR012COL700,10,266,Yes,0.0
LOR012COL722,10,266,Yes,0.0
LOR013COL200,10,266,Yes,0.0
LOR013COL700,10,266,Yes,0.0
LOR013COL722,10,266,Yes,0.0
LOR013COLV23,10,266,Yes,0.0
LOR014COL200,10,266,Yes,0.0
LOR014COL700,10,266,Yes,0.0
LOR014COL722,10,266,Yes,0.0
LOR014COLV21,10,266,Yes,0.0
LOR015COL700,10,153,Yes,0.0
LOR015COL722,10,153,Yes,0.0
LOR015COLT31,10,153,Yes,0.0
LOR015COLV67,10,153,Yes,0.0
LOR016COL700,10,133,Yes,0.0
LOR016COL722,10,133,Yes,0.0
LOR016COLV64,10,133,Yes,0.0
LOR016COLV67,10,133,Yes,0.0
LOR017COL700,10,153,Yes,0.0
LOR017COL722,10,153,Yes,0.0
LOR018(700)/51,10,0,Yes,0.0
LOR018(704)/49,10,0,Yes,0.0
LOR018(722)/51,10,0,Yes,0.0
LOR019(722)/52,10,0,Yes,0.0
LOR020COL426,10,0,Yes,0.0
LOR021(700)/52,10,0,Yes,0.0
LOR023COLU30,10,190,Yes,0.0
LOR023COLZ42,10,190,Yes,0.0
LOR023COLZ73,10,190,Yes,0.0
LOR025COLT21,10,181,Yes,0.0
LOR026COL700,10,174,Yes,0.0
LOR026COL704,10,174,Yes,0.0
LOR026COL958,10,174,Yes,0.0
LOR027COL700,10,174,Yes,0.0
LOR027COL704,10,174,Yes,0.0
LOR027COL958,10,174,Yes,0.0
LOR027COLZ48,10,174,Yes,0.0
LOR028COLT05,10,174,Yes,0.0
LOR028COLV71,10,174,Yes,0.0
LOR028COLW60,10,174,Yes,0.0
LOR029COL700,10,174,Yes,0.0
LOR029COLV69,10,174,Yes,0.0
LOR030COL893,10,174,Yes,0.0
LOR030COL998,10,174,Yes,0.0
LOR031COL700,10,174,Yes,0.0
LOR032COLT60,10,174,Yes,0.0
LOR032COLT62,10,174,Yes,0.0
LOR034COL030,10,0,Yes,0.0
LOR035COL704,10,181,Yes,0.0
LOR035COLU38,10,181,Yes,0.0
LOR036COL700,10,380,Yes,0.0
LOR053(B39)52,10,0,Yes,0.0
LOR055(700)51,10,0,Yes,0.0
LOR056(722)52,10,0,Yes,0.0
LOR1011COL070,10,0,Yes,0.0
LOR1013COL030,10,0,Yes,0.0
LOR1020(426)/,10,0,Yes,0.0
LOR1032(425)/44,10,0,Yes,0.0
LOR1052COL030,10,0,Yes,0.0
LOR1053COL034,10,0,Yes,0.0
LOR1062(250)/50,10,0,Yes,0.0
LOR1063(030)/56,10,0,Yes,0.0
LOR1063(250)/56,10,0,Yes,0.0
LOR1063COL205,10,0,Yes,0.0
LOR1064COL303/,10,0,Yes,0.0
LOR1095COL070,10,0,Yes,0.0
LOR1095COL507,10,0,Yes,0.0
LOR1096COL030,10,0,Yes,0.0
LOR1097COL030/,10,0,Yes,0.0
LOR1098COL030/,10,0,Yes,0.0
LOR1099COL030/,10,0,Yes,0.0
LOR1099COL030/5,10,0,Yes,0.0
LOR1102(030)/54,10,0,Yes,0.0
LOR1117COL426,10,0,Yes,0.0
LOR1127COL523,10,0,Yes,0.0
LOR1129COL030,10,0,Yes,0.0
LOR1131COL030,10,0,Yes,0.0
LOR1131COL722,10,0,Yes,0.0
LOR1132COL426,10,0,Yes,0.0
LOR1132COL721,10,0,Yes,0.0
LOR114/ASIL,10,0,Yes,0.0
LOR1207COL710,10,0,Yes,0.0
LOR1208COL700,10,0,Yes,0.0
LOR1208COL710,10,0,Yes,0.0
LOR1218COL700,10,0,Yes,0.0
LOR1226COL5700,10,0,Yes,0.0
LOR1226COL703,10,0,Yes,0.0
LOR1226COL716,10,0,Yes,0.0
LOR1226COL9724,10,0,Yes,0.0
LOR1227COL5700,10,0,Yes,0.0
LOR1227COL703,10,0,Yes,0.0
LOR1227COL716,10,0,Yes,0.0
LOR1227COL9724,10,0,Yes,0.0
LOR1228COL703,10,0,Yes,0.0
LOR1228COL716,10,0,Yes,0.0
LOR1229COL801/4,10,0,Yes,0.0
LOR1230COL801,10,0,Yes,0.0
LOR1230COL801/4,10,0,Yes,0.0
LOR1231COL700,10,122,Yes,0.0
LOR1231COL740,10,122,Yes,0.0
LOR1233COL700,10,100,Yes,0.0
LOR1233COL740,10,100,Yes,0.0
LOR1233COL880,10,100,Yes,0.0
LOR1234COL740/4,10,0,Yes,0.0
LOR1235COL700,10,100,Yes,0.0
LOR1235COL740/4,10,0,Yes,0.0
LOR1235COL880,10,100,Yes,0.0
LOR1236COL880,10,0,Yes,0.0
LOR1239COL710/5,10,0,Yes,0.0
LOR1240COL710/5,10,0,Yes,0.0
LOR1243COL801,10,102,Yes,0.0
LOR1244COL801,10,133,Yes,0.0
LOR1244COL880,10,133,Yes,0.0
LOR1245COL700,10,100,Yes,0.0
LOR1246COL724,10,100,Yes,0.0
LOR1247COL724,10,100,Yes,0.0
LOR124COL9967,10,0,Yes,0.0
LOR1254(700)/48,10,0,Yes,0.0
LOR1254(884)/48,10,0,Yes,0.0
LOR1254(900)/50,10,0,Yes,0.0
LOR1255(774)47,10,0,Yes,0.0
LOR1256(700)/48,10,0,Yes,0.0
LOR1257COL884,10,122,Yes,0.0
LOR1262COL700,10,122,Yes,0.0
LOR1262COL722,10,143,Yes,0.0
LOR1262COL958,10,0,Yes,0.0
LOR1263COL722,10,100,Yes,0.0
LOR1263COL958,10,100,Yes,0.0
LOR1264COL722,10,143,Yes,0.0
LOR1264COL958,10,143,Yes,0.0
LOR1265COL700,10,143,Yes,0.0
LOR1266COLZ83,10,100,Yes,0.0
LOR1266COLZ86,10,100,Yes,0.0
LOR1266COLZ88,10,100,Yes,0.0
LOR1267COLU28,10,100,Yes,0.0
LOR1267COLZ83,10,100,Yes,0.0
LOR1268COLU28,10,100,Yes,0.0
LOR1268COLZ83,10,100,Yes,0.0
LOR1270(700)/51,10,0,Yes,0.0
LOR1272(V19)/48,10,0,Yes,0.0
LOR127COL881,10,0,Yes,0.0
LOR127COL9967,10,0,Yes,0.0
LOR1280COLV87,10,100,Yes,0.0
LOR1280COLZ42,10,100,Yes,0.0
LOR1280COLZ88,10,153,Yes,0.0
LOR1281COLU28,10,100,Yes,0.0
LOR1281COLV87,10,100,Yes,0.0
LOR1281COLZ88,10,100,Yes,0.0
LOR1284COLU20,10,100,Yes,0.0
LOR1284COLV88,10,100,Yes,0.0
LOR1284COLZ77,10,100,Yes,0.0
LOR1285COLV88,10,100,Yes,0.0
LOR1285COLV94,10,100,Yes,0.0
LOR1286MCOL200,10,122,Yes,0.0
LOR1286MCOL700,10,122,Yes,0.0
LOR1286MCOL705S,10,122,Yes,0.0
LOR1286MCOL958,10,122,Yes,0.0
LOR1287COL200,10,0,Yes,0.0
LOR1287MCOL568,10,122,Yes,0.0
LOR1287MCOL700,10,122,Yes,0.0
LOR1287MCOL710,10,122,Yes,0.0
LOR1287MCOL955,10,122,Yes,0.0
LOR1287MCOLV07S,10,122,Yes,0.0
LOR1291MCOL885,10,100,Yes,0.0
LOR1292MCOL700,10,100,Yes,0.0
LOR1292MCOL722,10,100,Yes,0.0
LOR1293COL700,10,100,Yes,0.0
LOR1293COL722,10,100,Yes,0.0
LOR1293COLV67,10,100,Yes,0.0
LOR1294COL700,10,133,Yes,0.0
LOR1294COL703,10,133,Yes,0.0
LOR1294COL703Y,10,143,Yes,0.0
LOR1294COL722,10,133,Yes,0.0
LOR1294COLV67,10,133,Yes,0.0
LOR1295COL700,10,100,Yes,0.0
LOR1295COL722,10,100,Yes,0.0
LOR1295COLV67,10,100,Yes,0.0
LOR1296COL700,10,112,Yes,0.0
LOR1296COL739,10,112,Yes,0.0
LOR1296COL824,10,112,Yes,0.0
LOR1297COL703,10,133,Yes,0.0
LOR1297COL963,10,102,Yes,0.0
LOR1297COLZ42X,10,133,Yes,0.0
LOR1299COL700,10,133,Yes,0.0
LOR1299COL955,10,133,Yes,0.0
LOR1299COL958,10,133,Yes,0.0
LOR1300COL700,10,112,Yes,0.0
LOR1300COL958,10,112,Yes,0.0
LOR1313COL700,10,100,Yes,0.0
LOR1313COL722,10,100,Yes,0.0
LOR1314COL700,10,100,Yes,0.0
LOR1319COLT80,10,112,Yes,0.0
LOR1319COLU28,10,112,Yes,0.0
LOR1319COLV87,10,112,Yes,0.0
LOR1320(T35)/47,10,0,Yes,0.0
LOR1321(700)/50,10,0,Yes,0.0
LOR1322(T35)/49,10,0,Yes,0.0
LOR1326MCOL700X,10,153,Yes,0.0
LOR1326MCOL722,10,153,Yes,0.0
LOR1329(T35)/50,10,0,Yes,0.0
LOR1330(T34)/50,10,0,Yes,0.0
LOR1332COL824,10,112,Yes,0.0
LOR1332COLT19,10,112,Yes,0.0
LOR1332COLU28,10,112,Yes,0.0
LOR1332COLZ42,10,102,Yes,0.0
LOR1333COLT17,10,112,Yes,0.0
LOR1333COLT80,10,112,Yes,0.0
LOR1333COLU28,10,112,Yes,0.0
LOR1334COL824,10,112,Yes,0.0
LOR1338(700)/45,10,0,Yes,0.0
LOR1338(T53)/45,10,0,Yes,0.0
LOR1338(T71)/45,10,0,Yes,0.0
LOR1339(700)/45,10,0,Yes,0.0
LOR1339(T53)/45,10,0,Yes,0.0
LOR1341MCOL700,10,151,Yes,0.0
LOR1341MCOLT95,10,190,Yes,0.0
LOR1341MCOLV85,10,190,Yes,0.0
LOR1343MCOL700,10,166,Yes,0.0
LOR1344MCOL700,10,154,Yes,0.0
LOR1344MCOLT95,10,190,Yes,0.0
LOR1347MCOL700,10,143,Yes,0.0
LOR1347MCOLV85,10,143,Yes,0.0
LOR1350COL703,10,0,Yes,0.0
LOR1350COL760S,10,190,Yes,0.0
LOR1350MCOL608,10,190,Yes,0.0
LOR1350MCOL700,10,190,Yes,0.0
LOR1350MCOL880,10,190,Yes,0.0
LOR1353COL704,10,203,Yes,0.0
LOR1354COL700,10,153,Yes,0.0
LOR1354COL704,10,153,Yes,0.0
LOR1354COL958,10,153,Yes,0.0
LOR1354COLV67,10,153,Yes,0.0
LOR1355COLT02,10,100,Yes,0.0
LOR1355COLV87,10,100,Yes,0.0
LOR1355COLW74,10,100,Yes,0.0
LOR1355COLW83,10,100,Yes,0.0
LOR1355COLW85,10,100,Yes,0.0
LOR1356COLU28,10,100,Yes,0.0
LOR1356COLW74,10,100,Yes,0.0
LOR1356COLW75,10,100,Yes,0.0
LOR1356COLW84,10,100,Yes,0.0
LOR1357COLT17,10,143,Yes,0.0
LOR1357COLZ42Y,10,143,Yes,0.0
LOR1358COL880,10,203,Yes,0.0
LOR1358COLT17,10,203,Yes,0.0
LOR1358COLW88,10,0,Yes,0.0
LOR1358COLZ42Y,10,203,Yes,0.0
LOR1366COL700,10,100,Yes,0.0
LOR1369COL880,10,100,Yes,0.0
LOR1369COLT17,10,100,Yes,0.0
LOR1369COLU28,10,132,Yes,0.0
LOR1369COLU28Y,10,100,Yes,0.0
LOR1369COLW04,10,100,Yes,0.0
LOR1369COLW74,10,100,Yes,0.0
LOR1369COLW83,10,100,Yes,0.0
LOR1369COLW88,10,100,Yes,0.0
LOR138COL703,10,122,Yes,0.0
LOR1399(D47)/50,10,0,Yes,0.0
LOR1399(D48)/50,10,0,Yes,0.0
LOR1399(Z69)/50,10,0,Yes,0.0
LOR1400(D45)/52,10,0,Yes,0.0
LOR1400(D47)/52,10,0,Yes,0.0
LOR1400(Z69)/52,10,0,Yes,0.0
LOR1401(Z69)/52,10,0,Yes,0.0
LOR1401COLD47/5,10,0,Yes,0.0
LOR1402(D47)52,10,0,Yes,0.0
LOR1402(D50)/52,10,0,Yes,0.0
LOR1402(Z42)/52,10,0,Yes,0.0
LOR1402(Z69)/52,10,0,Yes,0.0
LOR1403(D46)/50,10,0,Yes,0.0
LOR1403(D47)/50,10,0,Yes,0.0
LOR1403(Z69)/50,10,0,Yes,0.0
LOR1417(700)51,10,0,Yes,0.0
LOR1418(D66)51,10,0,Yes,0.0
LOR1418(G36)51,10,0,Yes,0.0
LOR150COL030,10,0,Yes,0.0
LOR154COL703,10,112,Yes,0.0
LOR154COL888,10,112,Yes,0.0
LOR155COL703,10,112,Yes,0.0
LOR155COL901,10,112,Yes,0.0
LOR157COL710,10,112,Yes,0.0
LOR157COL753,10,112,Yes,0.0
LOR162COL700,10,100,Yes,0.0
LOR162COLZ07,10,100,Yes,0.0
LOR167COLZ49,10,0,Yes,0.0
LOR168COLZ51,10,100,Yes,0.0
LOR168COLZ52,10,100,Yes,0.0
LOR168COLZ92,10,100,Yes,0.0
LOR169COLZ49,10,102,Yes,0.0
LOR169COLZ50,10,102,Yes,0.0
LOR169COLZ53,10,102,Yes,0.0
LOR170COL700,10,102,Yes,0.0
LOR170COL958,10,102,Yes,0.0
LOR170COLU84,10,102,Yes,0.0
LOR172(V12)/48,10,0,Yes,0.0
LOR173(889)/48,10,0,Yes,0.0
LOR173COL510/,10,0,Yes,0.0
LOR174(700)/47,10,0,Yes,0.0
LOR182COL705,10,0,Yes,0.0
LOR182MCOL722,10,112,Yes,0.0
LOR183MCOL700,10,112,Yes,0.0
LOR184MCOL710,10,112,Yes,0.0
LOR184MCOLT24,10,112,Yes,0.0
LOR185COLT24,10,0,Yes,0.0
LOR186MCOL700,10,143,Yes,0.0
LOR186MCOLT30,10,143,Yes,0.0
LOR187MCOL954,10,143,Yes,0.0
LOR187MCOL955,10,143,Yes,0.0
LOR188COL700,10,89,Yes,0.0
LOR188COL703,10,100,Yes,0.0
LOR188COL703Y,10,100,Yes,0.0
LOR188COL824,10,132,Yes,0.0
LOR188COLT49,10,100,Yes,0.0
LOR188COLT52,10,132,Yes,0.0
LOR190COL024,10,100,Yes,0.0
LOR190COL703,10,132,Yes,0.0
LOR190COL824,10,132,Yes,0.0
LOR190COLU43,10,100,Yes,0.0
LOR193COL030,10,0,Yes,0.0
LOR194COLV67S,10,143,Yes,0.0
LOR196COLT69,10,132,Yes,0.0
LOR196COLT85,10,112,Yes,0.0
LOR196COLW50,10,112,Yes,0.0
LOR196COLW51,10,112,Yes,0.0
LOR196COLW52,10,112,Yes,0.0
LOR196COLZ42,10,112,Yes,0.0
LOR197COLT69,10,112,Yes,0.0
LOR197COLZ42,10,112,Yes,0.0
LOR198(T43)47,10,0,Yes,0.0
LOR198(T44)/47,10,0,Yes,0.0
LOR2012COL305,10,0,Yes,0.0
LOR2013COL030,10,0,Yes,0.0
LOR2017(425)/59,10,0,Yes,0.0
LOR2018COL070,10,0,Yes,0.0
LOR2031(142)/54,10,0,Yes,0.0
LOR2038COL030,10,0,Yes,0.0
LOR2038COL303,10,0,Yes,0.0
LOR2039COL030,10,0,Yes,0.0
LOR2039COL055,10,0,Yes,0.0
LOR2039COL056,10,0,Yes,0.0
LOR2039COL250,10,0,Yes,0.0
LOR2045COL127,10,0,Yes,0.0
LOR2046COL130,10,0,Yes,0.0
LOR204COL426,10,0,Yes,0.0
LOR205(D20)/54,10,0,Yes,0.0
LOR2054COL030/,10,0,Yes,0.0
LOR206COL207/52,10,0,Yes,0.0
LOR2074COL128,10,0,Yes,0.0
LOR2074COL130,10,0,Yes,0.0
LOR2079COL130,10,0,Yes,0.0
LOR2079COL240,10,0,Yes,0.0
LOR2080(056)/54,10,0,Yes,0.0
LOR2080(130)/54,10,0,Yes,0.0
LOR2080COL030,10,0,Yes,0.0
LOR2081COL130,10,0,Yes,0.0
LOR208COL824,10,132,Yes,0.0
LOR209(220)/58,10,0,Yes,0.0
LOR2094COL250,10,143,Yes,0.0
LOR209COL700,10,112,Yes,0.0
LOR209COLV07,10,112,Yes,0.0
LOR20COL246/,10,0,Yes,0.0
LOR210COL704,10,112,Yes,0.0
LOR210COLT89,10,112,Yes,0.0
LOR2114(030)/48,10,0,Yes,0.0
LOR2116NCOL030,10,0,Yes,0.0
LOR2118(030)/54,10,0,Yes,0.0
LOR2118COL056/,10,0,Yes,0.0
LOR211COL220/58,10,0,Yes,0.0
LOR2122COL030,10,0,Yes,0.0
LOR212COLT95,10,112,Yes,0.0
LOR212COLT96,10,112,Yes,0.0
LOR2131COL030,10,0,Yes,0.0
LOR2134COL030,10,0,Yes,0.0
LOR2135COL055,10,0,Yes,0.0
LOR2135COL303,10,0,Yes,0.0
LOR2136COL030,10,153,Yes,0.0
LOR2136COL055,10,153,Yes,0.0
LOR2136COL303,10,153,Yes,0.0
LOR2136COL426,10,153,Yes,0.0
LOR2137COL030,10,0,Yes,0.0
LOR2137COL055,10,0,Yes,0.0
LOR2137COL5103,10,0,Yes,0.0
LOR2138COL303,10,0,Yes,0.0
LOR2139COL030,10,0,Yes,0.0
LOR2139COL055,10,0,Yes,0.0
LOR2140COL426,10,0,Yes,0.0
LOR2144COL030,10,0,Yes,0.0
LOR2144COL055,10,166,Yes,0.0
LOR2144COL070,10,166,Yes,0.0
LOR2144COL303,10,0,Yes,0.0
LOR2144COL801,10,0,Yes,0.0
LOR2145COL030,10,0,Yes,0.0
LOR2148COL004,10,0,Yes,0.0
LOR2149COL003,10,0,Yes,0.0
LOR2149COL5579,10,0,Yes,0.0
LOR2150COLP0/48,10,0,Yes,0.0
LOR2152COL049,10,0,Yes,0.0
LOR2152COLD49/,10,0,Yes,0.0
LOR2153COL.L20/,10,0,Yes,0.0
LOR2154COLL20,10,0,Yes,0.0
LOR2156(L40)/53,10,0,Yes,0.0
LOR2158COLD20/,10,0,Yes,0.0
LOR2159COLD20/,10,0,Yes,0.0
LOR2161COLL20/,10,0,Yes,0.0
LOR2166(B/MIR),10,0,Yes,0.0
LOR2166COLA03,10,0,Yes,0.0
LOR2166COLA05,10,0,Yes,0.0
LOR2166COLA20,10,0,Yes,0.0
LOR2167COLA20,10,0,Yes,0.0
LOR2168COLD49,10,0,Yes,0.0
LOR2168COLL29,10,0,Yes,0.0
LOR2168COLP60/5,10,0,Yes,0.0
LOR2168COLP61/,10,0,Yes,0.0
LOR2169COLL20,10,0,Yes,0.0
LOR217(T35)/45,10,0,Yes,0.0
LOR217(T77)/45,10,0,Yes,0.0
LOR2170COLD49/,10,0,Yes,0.0
LOR2170COLL20,10,0,Yes,0.0
LOR2170COLL29/4,10,0,Yes,0.0
LOR2170COLP60/4,10,0,Yes,0.0
LOR2171(P61)/52,10,0,Yes,0.0
LOR2176N00,10,0,Yes,0.0
LOR2177COLA00,10,166,Yes,0.0
LOR2177COLA01,10,0,Yes,0.0
LOR2177COLA20,10,166,Yes,0.0
LOR2178COLA00,10,100,Yes,0.0
LOR2178COLA01,10,166,Yes,0.0
LOR2178COLA20,10,166,Yes,0.0
LOR2180COL120,10,0,Yes,0.0
LOR2180COL129,10,166,Yes,0.0
LOR2181COL129,10,0,Yes,0.0
LOR2181COL145,10,0,Yes,0.0
LOR2182COL102,10,181,Yes,0.0
LOR2182COL103,10,181,Yes,0.0
LOR2182COL129,10,181,Yes,0.0
LOR2182COL5102,10,0,Yes,0.0
LOR2182COL5103,10,0,Yes,0.0
LOR2182COL540,10,181,Yes,0.0
LOR2183COL102,10,0,Yes,0.0
LOR2184COL120,10,0,Yes,0.0
LOR2184COL129,10,0,Yes,0.0
LOR2184COL603,10,0,Yes,0.0
LOR2187COL102,10,0,Yes,0.0
LOR2188COL5103,10,0,Yes,0.0
LOR2188COL545,10,0,Yes,0.0
LOR2189COL120,10,0,Yes,0.0
LOR2190COL120,10,0,Yes,0.0
LOR2192COL002,10,102,Yes,0.0
LOR2192COL004,10,0,Yes,0.0
LOR2192COL007,10,102,Yes,0.0
LOR2192COL008,10,0,Yes,0.0
LOR2192COL5531,10,102,Yes,0.0
LOR2192COL5579,10,102,Yes,0.0
LOR2192COL9579,10,102,Yes,0.0
LOR2193COL002,10,0,Yes,0.0
LOR2193COL004,10,0,Yes,0.0
LOR2193COL5579,10,102,Yes,0.0
LOR2193COL9579,10,102,Yes,0.0
LOR2195COL004,10,102,Yes,0.0
LOR2195COL008,10,102,Yes,0.0
LOR2196COL046,10,0,Yes,0.0
LOR2196COL531,10,0,Yes,0.0
LOR2197COL002,10,100,Yes,0.0
LOR219COL700,10,133,Yes,0.0
LOR219COL704,10,133,Yes,0.0
LOR219COL783,10,133,Yes,0.0
LOR219COLT75,10,133,Yes,0.0
LOR2201COL120,10,0,Yes,0.0
LOR2202(336)/52,10,0,Yes,0.0
LOR2203COL423/,10,0,Yes,0.0
LOR2204COL576/,10,0,Yes,0.0
LOR2205COL336/,10,0,Yes,0.0
LOR2207ACOL5100,10,0,Yes,0.0
LOR2207COL100,10,0,Yes,0.0
LOR2207COL220/,10,0,Yes,0.0
LOR2207COL423/,10,0,Yes,0.0
LOR2208(220)/49,10,0,Yes,0.0
LOR2208COL220,10,0,Yes,0.0
LOR2208COL5100,10,0,Yes,0.0
LOR2209(220)/49,10,0,Yes,0.0
LOR2209COL100,10,0,Yes,0.0
LOR2209COL423/,10,0,Yes,0.0
LOR2209COL5100,10,0,Yes,0.0
LOR2209COL576/,10,0,Yes,0.0
LOR2214COL203/,10,0,Yes,0.0
LOR2214COL635/,10,0,Yes,0.0
LOR2215COL567/,10,0,Yes,0.0
LOR2215COL581/,10,100,Yes,0.0
LOR2218COL423/,10,0,Yes,0.0
LOR2218COL630/,10,0,Yes,0.0
LOR2219COL423/4,10,0,Yes,0.0
LOR2221COL120,10,181,Yes,0.0
LOR2221COL129,10,181,Yes,0.0
LOR2221COL576,10,181,Yes,0.0
LOR2222COL102,10,181,Yes,0.0
LOR2222COL120,10,181,Yes,0.0
LOR2222COL129,10,181,Yes,0.0
LOR2222COL5591,10,181,Yes,0.0
LOR2222COL576,10,181,Yes,0.0
LOR2223COL102,10,166,Yes,0.0
LOR2223COL120,10,0,Yes,0.0
LOR2223COL5591,10,0,Yes,0.0
LOR2224COL129,10,0,Yes,0.0
LOR2225COL103,10,153,Yes,0.0
LOR2225COL120,10,153,Yes,0.0
LOR2225COL5554,10,0,Yes,0.0
LOR2225COL9507,10,153,Yes,0.0
LOR2226COL5554,10,0,Yes,0.0
LOR2229COL102,10,0,Yes,0.0
LOR222COL700,10,191,Yes,0.0
LOR222COL704,10,132,Yes,0.0
LOR222COL958,10,132,Yes,0.0
LOR222COLW61,10,132,Yes,0.0
LOR2230COL103,10,102,Yes,0.0
LOR2231COL103,10,0,Yes,0.0
LOR2231COL120,10,0,Yes,0.0
LOR2231COL5591,10,0,Yes,0.0
LOR2232COL120,10,153,Yes,0.0
LOR2233COL120,10,0,Yes,0.0
LOR2233COL5102,10,0,Yes,0.0
LOR2235COL103,10,181,Yes,0.0
LOR2235COL120,10,181,Yes,0.0
LOR2235COL541,10,181,Yes,0.0
LOR2236COL103,10,166,Yes,0.0
LOR2236COL120,10,166,Yes,0.0
LOR2236COL129,10,166,Yes,0.0
LOR2236COL5591,10,166,Yes,0.0
LOR2240COL120,10,102,Yes,0.0
LOR2240COL5105,10,102,Yes,0.0
LOR2241COL159,10,102,Yes,0.0
LOR2241COL5105,10,102,Yes,0.0
LOR2242COL5105,10,102,Yes,0.0
LOR2242COL541,10,102,Yes,0.0
LOR2244COL541,10,153,Yes,0.0
LOR2245COL102,10,166,Yes,0.0
LOR2245COL103,10,166,Yes,0.0
LOR2245COL120,10,166,Yes,0.0
LOR2246COL5540,10,143,Yes,0.0
LOR2247COL103,10,193,Yes,0.0
LOR224COL700,10,117,Yes,0.0
LOR224COL703,10,132,Yes,0.0
LOR224COL704,10,132,Yes,0.0
LOR2250COL103,10,181,Yes,0.0
LOR2250COL120,10,181,Yes,0.0
LOR2250COL5103,10,0,Yes,0.0
LOR2250COL541,10,0,Yes,0.0
LOR2251COL103,10,181,Yes,0.0
LOR2251COL5103,10,181,Yes,0.0
LOR2251COL541,10,181,Yes,0.0
LOR2251COL5540,10,181,Yes,0.0
LOR2252COL103,10,181,Yes,0.0
LOR2252COL120,10,181,Yes,0.0
LOR2253COL5105,10,166,Yes,0.0
LOR2253COL9507,10,0,Yes,0.0
LOR2254COL5591,10,102,Yes,0.0
LOR2255COL120,10,0,Yes,0.0
LOR2255COL5540,10,102,Yes,0.0
LOR2256COL105,10,0,Yes,0.0
LOR2257COL103,10,181,Yes,0.0
LOR2258COL541,10,181,Yes,0.0
LOR2259COL101,10,0,Yes,0.0
LOR2260COL101,10,181,Yes,0.0
LOR2260COL120,10,181,Yes,0.0
LOR2260COL5540,10,0,Yes,0.0
LOR2261COL220/,10,0,Yes,0.0
LOR2263COL329/,10,0,Yes,0.0
LOR2263COL576/,10,0,Yes,0.0
LOR2264COL540/,10,0,Yes,0.0
LOR2266COL220/,10,0,Yes,0.0
LOR2266COL508/,10,0,Yes,0.0
LOR2267COL220/,10,0,Yes,0.0
LOR2268COL508/,10,0,Yes,0.0
LOR226COL700,10,122,Yes,0.0
LOR226COLT91,10,122,Yes,0.0
LOR2274COL100,10,112,Yes,0.0
LOR2274COL120,10,112,Yes,0.0
LOR2274COL5100,10,112,Yes,0.0
LOR2274COL5550,10,112,Yes,0.0
